sales_raw_id,customer_id,prod_code,sales_date,transaction_number,transaction_line_number,unit_price,discount_pct,sales_qty,extended_sales_total
 10062,C43030,1011,2000-05-08, 5000278, 1, 24.99, 15, 1,21.24
 10063,C53943,1031,2000-05-08, 5001520, 1, 17.99, 15, 5,76.46
 10064,C53943,1013,2000-05-08, 5001520, 2, 10.74, 0, 2,21.48
 10065,C28779,1030,2000-05-09, 5001502, 1, 22.75, 5, 1,21.61
 10066,C74274,1029,2000-05-09, 5000997, 1, 21.48, 10, 2,38.66
 10067,C79621,1038,2000-05-09, 5001599, 1, 16.99, 10, 2,30.58
 10068,C79621,1043,2000-05-09, 5001599, 2, 24.99, 10, 4,89.96
 10069,C53431,1027,2000-05-11, 5001458, 1, 4.5, 20, 4,14.4
 10070,C53431,1028,2000-05-11, 5001458, 2, 4.5, 0, 2,9
 10071,C91162,1007,2000-05-21, 5000061, 1, 7.96, 20, 3,19.1
 10072,C22553,1054,2000-05-24, 5000811, 1, 200.0, 5, 5,950
 10073,C44715,1025,2000-05-26, 5000450, 1, 39.94, 5, 4,151.77
 10074,C44715,1011,2000-05-26, 5000450, 2, 24.99, 15, 3,63.72
 10075,C47864,1015,2000-05-27, 5000845, 1, 8.0, 20, 2,12.8
 10076,C76252,1024,2000-05-27, 5001214, 1, 25.0, 10, 5,112.5
 10077,C97022,1043,2000-05-28, 5000752, 1, 24.99, 15, 5,106.21
 10078,C92994,1031,2000-05-30, 5000273, 1, 17.99, 5, 5,85.45
 10079,C97022,1042,2000-05-30, 5000751, 1, 89.99, 20, 4,287.97
 10080,C67536,1016,2000-06-01, 5000215, 1, 5.99, 5, 1,5.69
 10081,C99585,1053,2000-06-05, 5001029, 1, 93.0, 5, 4,353.4
 10082,C99585,1014,2000-06-05, 5001029, 2, 17.49, 15, 4,59.47
 10083,C51893,1022,2000-06-09, 5001281, 1, 13.99, 5, 3,39.87
 10084,C50940,1043,2000-06-13, 5001181, 1, 24.99, 20, 4,79.97
 10085,C50940,1040,2000-06-13, 5001181, 2, 32.12, 5, 5,152.57
 10086,C50940,1018,2000-06-13, 5001181, 3, 44.99, 5, 1,42.74
 10087,C17133,1054,2000-06-14, 5000167, 1, 200.0, 10, 4,720
 10088,C27973,1033,2000-06-16, 5001406, 1, 19.95, 15, 2,33.91
 10089,C27973,1024,2000-06-16, 5001406, 2, 25.0, 5, 3,71.25
 10090,C27973,1022,2000-06-16, 5001406, 3, 13.99, 10, 3,37.77
 10091,C3687,1008,2000-06-17, 5001491, 1, 62.88, 10, 1,56.59
 10092,C3687,1011,2000-06-17, 5001491, 2, 24.99, 15, 3,63.72
 10093,C3687,1015,2000-06-17, 5001491, 3, 8.0, 0, 5,40
 10094,C66657,1019,2000-06-19, 5000114, 1, 79.7, 15, 3,203.24
 10095,C66657,1049,2000-06-19, 5000114, 2, 206.99, 10, 2,372.58
 10096,C46253,1015,2000-06-21, 5000651, 1, 8.0, 15, 2,13.6
 10097,C46253,1028,2000-06-21, 5000651, 2, 4.5, 0, 3,13.5
 10098,C78303,1016,2000-06-22, 5001446, 1, 5.99, 5, 4,22.76
 10099,C45008,1023,2000-06-26, 5000489, 1, 29.99, 10, 2,53.98
 10100,C22333,1019,2000-06-27, 5000786, 1, 79.7, 15, 3,203.24
 10101,C24018,1045,2000-06-27, 5000970, 1, 99.99, 5, 4,379.96
 10102,C24018,1004,2000-06-27, 5000970, 2, 59.99, 15, 5,254.96
 10103,C77131,1036,2000-06-28, 5001306, 1, 28.24, 10, 4,101.66
 10104,C2295,1036,2000-06-30, 5001327, 1, 28.24, 10, 3,76.25
 10105,C2295,1001,2000-06-30, 5001327, 2, 53.5, 15, 5,227.38
 10106,C24531,1019,2000-06-30, 5001020, 1, 79.7, 15, 2,135.49
 10107,C51673,1040,2000-07-02, 5001261, 1, 32.12, 10, 3,86.72
 10108,C51673,1037,2000-07-02, 5001261, 2, 54.94, 15, 4,186.8
 10109,C54749,1041,2000-07-02, 5001610, 1, 28.94, 10, 1,26.05
 10110,C54749,1007,2000-07-02, 5001610, 2, 7.96, 0, 4,31.84
 10111,C54749,1041,2000-07-02, 5001610, 3, 28.94, 20, 3,69.46
 10112,C1929,1036,2000-07-04, 5001285, 1, 28.24, 10, 1,25.42
 10113,C1929,1036,2000-07-04, 5001285, 2, 28.24, 5, 4,107.31
 10114,C48011,1037,2000-07-07, 5000862, 1, 54.94, 5, 3,156.58
 10115,C51526,1005,2000-07-08, 5001242, 1, 26.99, 5, 4,102.56
 10116,C22846,1013,2000-07-09, 5000844, 1, 10.74, 10, 2,19.33
 10117,C22846,1019,2000-07-09, 5000844, 2, 79.7, 5, 2,151.43
 10118,C24750,1015,2000-07-10, 5001053, 1, 8.0, 0, 2,16
 10119,C24750,1019,2000-07-10, 5001053, 2, 79.7, 10, 3,215.19
 10120,C24750,1019,2000-07-10, 5001053, 3, 79.7, 5, 3,227.15
 10121,C72956,1053,2000-07-19, 5000855, 1, 93.0, 15, 3,237.15
 10122,C97901,1054,2000-07-22, 5000849, 1, 200.0, 5, 4,760
 10123,C97901,1014,2000-07-22, 5000849, 2, 17.49, 5, 3,49.85
 10124,C48963,1052,2000-07-23, 5000962, 1, 107.96, 0, 3,323.88
 10125,C48963,1008,2000-07-23, 5000962, 2, 62.88, 20, 3,150.91
 10126,C94825,1026,2000-07-23, 5000467, 1, 18.15, 15, 3,46.28
 10127,C70758,1041,2000-07-31, 5000583, 1, 28.94, 15, 2,49.2
 10128,C538,1024,2000-08-05, 5001138, 1, 25.0, 10, 5,112.5
 10129,C23212,1051,2000-08-07, 5000887, 1, 122.37, 10, 3,330.4
 10130,C23212,1026,2000-08-07, 5000887, 2, 18.15, 15, 3,46.28
 10131,C66437,1032,2000-08-07, 5000085, 1, 4.5, 15, 4,15.3
 10132,C27900,1052,2000-08-08, 5001396, 1, 107.96, 15, 2,183.53
 10133,C46033,1023,2000-08-09, 5000627, 1, 29.99, 15, 2,50.98
 10134,C46033,1022,2000-08-09, 5000627, 2, 13.99, 5, 4,53.16
 10135,C79328,1002,2000-08-15, 5001561, 1, 14.97, 20, 5,59.88
 10136,C78303,1045,2000-08-16, 5001447, 1, 99.99, 0, 4,399.96
 10137,C75666,1053,2000-08-18, 5001151, 1, 93.0, 15, 3,237.15
 10138,C67463,1033,2000-08-20, 5000208, 1, 19.95, 10, 2,35.91
 10139,C4200,1005,2000-08-21, 5001546, 1, 26.99, 20, 4,86.37
 10140,C4200,1043,2000-08-21, 5001546, 2, 24.99, 15, 4,84.97
 10141,C28779,1038,2000-08-27, 5001504, 1, 16.99, 20, 4,54.37
 10142,C24677,1040,2000-08-28, 5001041, 1, 32.12, 15, 2,54.6
 10143,C20356,1044,2000-09-04, 5000532, 1, 22.99, 10, 1,20.69
 10144,C22699,1027,2000-09-08, 5000824, 1, 4.5, 15, 5,19.12
 10145,C29511,1042,2000-09-15, 5001585, 1, 89.99, 15, 4,305.97
 10146,C29511,1015,2000-09-15, 5001585, 2, 8.0, 0, 2,16
 10147,C40979,1021,2000-09-16, 5000037, 1, 24.99, 5, 4,94.96
 10148,C40979,1002,2000-09-16, 5000037, 2, 14.97, 10, 5,67.37
 10149,C40979,1020,2000-09-16, 5000037, 3, 26.99, 5, 1,25.64
 10150,C27094,1001,2000-09-17, 5001301, 1, 53.5, 5, 3,152.47
 10151,C42005,1019,2000-09-17, 5000153, 1, 79.7, 15, 1,67.75
 10152,C99585,1040,2000-09-17, 5001030, 1, 32.12, 10, 2,57.82
 10153,C52772,1035,2000-09-19, 5001379, 1, 43.95, 20, 5,175.8
 10154,C69367,1014,2000-09-21, 5000413, 1, 17.49, 15, 2,29.73
 10155,C91455,1034,2000-10-01, 5000088, 1, 8.49, 5, 2,16.13
 10156,C91455,1018,2000-10-01, 5000088, 2, 44.99, 5, 4,170.96
 10157,C91455,1024,2000-10-01, 5000088, 3, 25.0, 0, 5,125
 10158,C53943,1032,2000-10-04, 5001521, 1, 4.5, 20, 2,7.2
 10159,C53943,1031,2000-10-04, 5001521, 2, 17.99, 10, 4,64.76
 10160,C391,1027,2000-10-09, 5001120, 1, 4.5, 15, 3,11.47
 10161,C391,1037,2000-10-09, 5001120, 2, 54.94, 10, 2,98.89
 10162,C97315,1033,2000-10-12, 5000785, 1, 19.95, 10, 2,35.91
 10163,C97315,1014,2000-10-12, 5000785, 2, 17.49, 0, 2,34.98
 10164,C2002,1015,2000-10-19, 5001294, 1, 8.0, 0, 2,16
 10165,C79255,1017,2000-10-20, 5001555, 1, 19.95, 5, 3,56.86
 10166,C76545,1028,2000-10-22, 5001245, 1, 4.5, 10, 5,20.25
 10167,C93726,1004,2000-10-28, 5000351, 1, 59.99, 5, 5,284.95
 10168,C40613,1001,2000-10-29, 5000007, 1, 53.5, 10, 2,96.3
 10169,C28339,1010,2000-10-30, 5001450, 1, 69.99, 0, 5,349.95
 10170,C28339,1001,2000-10-30, 5001450, 2, 53.5, 20, 3,128.4
 10171,C99512,1010,2000-10-30, 5001019, 1, 69.99, 15, 4,237.97
 10172,C99512,1033,2000-10-30, 5001019, 2, 19.95, 10, 1,17.95
 10173,C391,1046,2000-11-02, 5001121, 1, 183.17, 10, 3,494.56
 10174,C18598,1007,2000-11-04, 5000339, 1, 7.96, 0, 2,15.92
 10175,C18598,1048,2000-11-04, 5000339, 2, 104.49, 5, 4,397.06
 10176,C71271,1029,2000-11-05, 5000652, 1, 21.48, 20, 5,85.92
 10177,C71271,1050,2000-11-05, 5000652, 2, 98.96, 20, 2,158.34
 10178,C28779,1027,2000-11-09, 5001503, 1, 4.5, 15, 4,15.3
 10179,C28779,1031,2000-11-09, 5001503, 2, 17.99, 10, 2,32.38
 10180,C73688,1056,2000-11-09, 5000933, 1, 2123.0, 10, 3,5732.1
 10181,C73688,1032,2000-11-09, 5000933, 2, 4.5, 15, 3,11.47
 10182,C41492,1047,2000-11-11, 5000091, 1, 56.95, 15, 5,242.04
 10183,C41492,1027,2000-11-11, 5000091, 2, 4.5, 0, 4,18
 10184,C74347,1045,2000-11-11, 5001004, 1, 99.99, 10, 3,269.97
 10185,C20649,1026,2000-11-12, 5000576, 1, 18.15, 10, 2,32.67
 10186,C98853,1029,2000-11-12, 5000950, 1, 21.48, 10, 4,77.33
 10187,C96436,1047,2000-11-13, 5000673, 1, 56.95, 10, 2,102.51
 10188,C96436,1041,2000-11-13, 5000673, 2, 28.94, 15, 4,98.4
 10189,C66584,1046,2000-11-14, 5000105, 1, 183.17, 15, 4,622.78
 10190,C96582,1039,2000-11-17, 5000698, 1, 34.0, 15, 2,57.8
 10191,C96582,1014,2000-11-17, 5000698, 2, 17.49, 5, 3,49.85
 10192,C28266,1006,2000-11-22, 5001442, 1, 41.99, 15, 4,142.77
 10193,C28266,1037,2000-11-22, 5001442, 2, 54.94, 5, 4,208.77
 10194,C46326,1008,2000-11-27, 5000660, 1, 62.88, 15, 1,53.45
 10195,C74567,1030,2000-11-27, 5001024, 1, 22.75, 20, 2,36.4
 10196,C74567,1026,2000-11-27, 5001024, 2, 18.15, 10, 3,49.01
 10197,C68122,1029,2000-11-29, 5000288, 1, 21.48, 15, 4,73.03
 10198,C95337,1047,2000-11-30, 5000528, 1, 56.95, 0, 3,170.85
 10199,C24238,1035,2000-12-07, 5000993, 1, 43.95, 15, 4,149.43
 10200,C95411,1046,2000-12-07, 5000541, 1, 183.17, 10, 2,329.71
 10201,C95411,1001,2000-12-07, 5000541, 2, 53.5, 15, 5,227.38
 10202,C73981,1043,2000-12-09, 5000965, 1, 24.99, 20, 3,59.98
 10203,C2735,1029,2000-12-10, 5001375, 1, 21.48, 5, 2,40.81
 10204,C42957,1010,2000-12-10, 5000269, 1, 69.99, 10, 1,62.99
 10205,C42957,1039,2000-12-10, 5000269, 2, 34.0, 10, 1,30.6
 10206,C42957,1053,2000-12-10, 5000269, 3, 93.0, 10, 5,418.5
 10207,C22846,1009,2000-12-12, 5000843, 1, 16.99, 10, 3,45.87
 10208,C22846,1047,2000-12-12, 5000843, 2, 56.95, 5, 2,108.2
 10209,C72809,1033,2000-12-17, 5000835, 1, 19.95, 10, 4,71.82
 10210,C72809,1049,2000-12-17, 5000835, 2, 206.99, 5, 3,589.92
 10211,C92701,1010,2000-12-17, 5000235, 1, 69.99, 15, 2,118.98
 10212,C78229,1042,2000-12-18, 5001439, 1, 89.99, 10, 3,242.97
 10213,C68415,1003,2000-12-19, 5000320, 1, 12.99, 10, 2,23.38
 10214,C25629,1033,2000-12-24, 5001149, 1, 19.95, 20, 3,47.88
 10215,C28046,1018,2000-12-26, 5001413, 1, 44.99, 10, 4,161.96
 10216,C28046,1020,2000-12-26, 5001413, 2, 26.99, 0, 3,80.97
 10217,C72516,1045,2000-12-27, 5000807, 1, 99.99, 10, 4,359.96
 10218,C72516,1011,2000-12-27, 5000807, 2, 24.99, 5, 1,23.74
 10219,C51600,1006,2001-01-03, 5001250, 1, 41.99, 10, 2,75.58
 10220,C51600,1052,2001-01-03, 5001250, 2, 107.96, 10, 3,291.49
 10221,C51600,1020,2001-01-03, 5001250, 3, 26.99, 10, 3,72.87
 10222,C71491,1044,2001-01-03, 5000683, 1, 22.99, 10, 5,103.45
 10223,C71491,1048,2001-01-03, 5000683, 2, 104.49, 10, 3,282.12
 10224,C4420,1026,2001-01-05, 5001575, 1, 18.15, 10, 5,81.68
 10225,C41199,1049,2001-01-06, 5000064, 1, 206.99, 10, 1,186.29
 10226,C41199,1009,2001-01-06, 5000064, 2, 16.99, 20, 1,13.59
 10227,C41199,1050,2001-01-06, 5000064, 3, 98.96, 5, 2,188.02
 10228,C41199,1048,2001-01-12, 5000065, 1, 104.49, 10, 3,282.12
 10229,C41199,1028,2001-01-12, 5000065, 2, 4.5, 20, 5,18
 10230,C29145,1029,2001-01-15, 5001541, 1, 21.48, 0, 1,21.48
 10231,C29145,1051,2001-01-15, 5001541, 2, 122.37, 10, 5,550.67
 10232,C96875,1014,2001-01-15, 5000733, 1, 17.49, 20, 2,27.98
 10233,C42737,1054,2001-01-16, 5000240, 1, 200.0, 15, 2,340
 10234,C16547,1000,2001-01-17, 5000100, 1, 1000.0, 20, 3,2400
 10235,C16547,1037,2001-01-17, 5000100, 2, 54.94, 10, 3,148.34
 10236,C16547,1046,2001-01-17, 5000100, 3, 183.17, 20, 2,293.07
 10237,C73615,1018,2001-01-17, 5000925, 1, 44.99, 10, 5,202.45
 10238,C94898,1033,2001-01-18, 5000474, 1, 19.95, 0, 1,19.95
 10239,C94898,1021,2001-01-18, 5000474, 2, 24.99, 15, 2,42.48
 10240,C23505,1020,2001-01-20, 5000910, 1, 26.99, 5, 2,51.28
 10241,C42517,1004,2001-01-21, 5000213, 1, 59.99, 15, 3,152.97
 10242,C91822,1041,2001-01-21, 5000136, 1, 28.94, 10, 1,26.05
 10243,C91822,1051,2001-01-21, 5000136, 2, 122.37, 10, 4,440.53
 10244,C65924,1015,2001-01-22, 5000031, 1, 8.0, 15, 2,13.6
 10245,C65924,1042,2001-01-22, 5000031, 2, 89.99, 5, 3,256.47
 10246,C21308,1020,2001-01-23, 5000658, 1, 26.99, 5, 2,51.28
 10247,C25995,1030,2001-01-23, 5001185, 1, 22.75, 0, 3,68.25
 10248,C25995,1005,2001-01-23, 5001185, 2, 26.99, 15, 1,22.94
 10249,C70978,1000,2001-01-24, 5000618, 1, 1000.0, 10, 3,2700
 10250,C70978,1046,2001-01-24, 5000618, 2, 183.17, 5, 2,348.02
 10251,C67682,1054,2001-02-02, 5000233, 1, 200.0, 10, 2,360
 10252,C75959,1047,2001-02-03, 5001182, 1, 56.95, 0, 3,170.85
 10253,C94825,1049,2001-02-03, 5000468, 1, 206.99, 5, 4,786.56
 10254,C99585,1016,2001-02-03, 5001028, 1, 5.99, 10, 3,16.17
 10255,C20429,1008,2001-02-04, 5000544, 1, 62.88, 15, 3,160.34
 10256,C68268,1001,2001-02-04, 5000303, 1, 53.5, 10, 4,192.6
 10257,C77863,1001,2001-02-04, 5001391, 1, 53.5, 5, 4,203.3
 10258,C77204,1021,2001-02-05, 5001313, 1, 24.99, 0, 3,74.97
 10259,C20209,1009,2001-02-08, 5000513, 1, 16.99, 0, 2,33.98
 10260,C15961,1002,2001-02-09, 5000035, 1, 14.97, 15, 4,50.9
 10261,C18891,1013,2001-02-10, 5000368, 1, 10.74, 10, 2,19.33
 10262,C42664,1012,2001-02-12, 5000230, 1, 38.54, 20, 3,92.5
 10263,C42664,1045,2001-02-12, 5000230, 2, 99.99, 20, 3,239.98
 10264,C43689,1042,2001-02-13, 5000349, 1, 89.99, 5, 5,427.45
 10265,C43689,1034,2001-02-13, 5000349, 2, 8.49, 5, 2,16.13
 10266,C48230,1012,2001-02-13, 5000890, 1, 38.54, 15, 2,65.52
 10267,C48230,1018,2001-02-13, 5000890, 2, 44.99, 0, 3,134.97
 10268,C79181,1023,2001-02-13, 5001545, 1, 29.99, 20, 1,23.99
 10269,C17646,1030,2001-02-14, 5000228, 1, 22.75, 5, 3,64.84
 10270,C29731,1053,2001-02-15, 5001608, 1, 93.0, 10, 2,167.4
 10271,C44934,1025,2001-02-15, 5000478, 1, 39.94, 5, 2,75.89
 10272,C44934,1011,2001-02-15, 5000478, 2, 24.99, 15, 3,63.72
 10273,C78596,1054,2001-02-15, 5001480, 1, 200.0, 5, 4,760
 10274,C49183,1032,2001-02-19, 5000988, 1, 4.5, 20, 3,10.8
 10275,C72004,1013,2001-02-20, 5000747, 1, 10.74, 0, 4,42.96
 10276,C17499,1007,2001-02-21, 5000211, 1, 7.96, 5, 1,7.56
 10277,C28559,1032,2001-02-22, 5001475, 1, 4.5, 5, 1,4.27
 10278,C4053,1039,2001-02-22, 5001532, 1, 34.0, 5, 2,64.6
 10279,C18598,1040,2001-02-23, 5000338, 1, 32.12, 15, 4,109.21
 10280,C18598,1032,2001-02-23, 5000338, 2, 4.5, 10, 4,16.2
 10281,C68854,1030,2001-02-26, 5000363, 1, 22.75, 5, 2,43.23
 10282,C97095,1031,2001-02-26, 5000758, 1, 17.99, 15, 4,61.17
 10283,C97095,1007,2001-02-26, 5000758, 2, 7.96, 20, 2,12.74
 10284,C99805,1008,2001-02-26, 5001055, 1, 62.88, 15, 3,160.34
 10285,C99805,1018,2001-02-26, 5001055, 2, 44.99, 10, 3,121.47
 10286,C73688,1007,2001-02-27, 5000934, 1, 7.96, 15, 2,13.53
 10287,C45960,1018,2001-02-28, 5000615, 1, 44.99, 0, 3,134.97
 10288,C20136,1047,2001-03-03, 5000507, 1, 56.95, 10, 2,102.51
 10289,C42371,1025,2001-03-03, 5000195, 1, 39.94, 15, 1,33.95
 10290,C42371,1040,2001-03-03, 5000195, 2, 32.12, 10, 2,57.82
 10291,C46033,1027,2001-03-03, 5000625, 1, 4.5, 10, 4,16.2
 10292,C1050,1025,2001-03-05, 5001193, 1, 39.94, 5, 3,113.83
 10293,C47132,1034,2001-03-06, 5000764, 1, 8.49, 20, 3,20.38
 10294,C67243,1045,2001-03-06, 5000185, 1, 99.99, 10, 2,179.98
 10295,C67243,1052,2001-03-06, 5000185, 2, 107.96, 15, 3,275.3
 10296,C41053,1017,2001-03-07, 5000044, 1, 19.95, 10, 4,71.82
 10297,C42444,1053,2001-03-08, 5000206, 1, 93.0, 5, 2,176.7
 10298,C95411,1027,2001-03-11, 5000539, 1, 4.5, 15, 4,15.3
 10299,C99366,1033,2001-03-12, 5001005, 1, 19.95, 5, 3,56.86
 10300,C65924,1044,2001-03-13, 5000032, 1, 22.99, 5, 4,87.36
 10301,C27460,1014,2001-03-14, 5001342, 1, 17.49, 20, 2,27.98
 10302,C23578,1023,2001-03-16, 5000922, 1, 29.99, 5, 5,142.45
 10303,C23578,1051,2001-03-16, 5000922, 2, 122.37, 20, 5,489.48
 10304,C23578,1053,2001-03-16, 5000922, 3, 93.0, 20, 2,148.8
 10305,C67170,1029,2001-03-18, 5000173, 1, 21.48, 0, 3,64.44
 10306,C98414,1049,2001-03-18, 5000903, 1, 206.99, 15, 2,351.88
 10307,C98414,1047,2001-03-18, 5000903, 2, 56.95, 0, 4,227.8
 10308,C54529,1035,2001-03-19, 5001586, 1, 43.95, 10, 2,79.11
 10309,C44861,1014,2001-03-21, 5000470, 1, 17.49, 5, 3,49.85
 10310,C43616,1040,2001-03-24, 5000340, 1, 32.12, 5, 2,61.03
 10311,C72370,1044,2001-03-25, 5000792, 1, 22.99, 10, 2,41.38
 10312,C92481,1047,2001-03-25, 5000210, 1, 56.95, 0, 1,56.95
 10313,C28779,1014,2001-03-26, 5001505, 1, 17.49, 15, 5,74.33
 10314,C79035,1047,2001-03-31, 5001530, 1, 56.95, 10, 4,205.02
 10315,C21674,1053,2001-04-01, 5000711, 1, 93.0, 15, 1,79.05
 10316,C21674,1045,2001-04-01, 5000711, 2, 99.99, 15, 1,84.99
 10317,C78962,1019,2001-04-01, 5001522, 1, 79.7, 5, 4,302.86
 10318,C78962,1039,2001-04-01, 5001522, 2, 34.0, 0, 3,102
 10319,C2955,1027,2001-04-02, 5001404, 1, 4.5, 20, 5,18
 10320,C2955,1051,2001-04-02, 5001404, 2, 122.37, 10, 2,220.27
 10321,C48450,1023,2001-04-02, 5000905, 1, 29.99, 15, 1,25.49
 10322,C48450,1036,2001-04-02, 5000905, 2, 28.24, 10, 3,76.25
 10323,C68195,1002,2001-04-02, 5000294, 1, 14.97, 5, 4,56.89
 10324,C68195,1007,2001-04-02, 5000294, 2, 7.96, 10, 3,21.49
 10325,C66803,1040,2001-04-03, 5000133, 1, 32.12, 0, 3,96.36
 10326,C2002,1054,2001-04-04, 5001293, 1, 200.0, 5, 4,760
 10327,C92041,1034,2001-04-05, 5000158, 1, 8.49, 15, 4,28.87
 10328,C1343,1009,2001-04-09, 5001225, 1, 16.99, 5, 3,48.42
 10329,C1343,1046,2001-04-09, 5001225, 2, 183.17, 5, 2,348.02
 10330,C24604,1054,2001-04-10, 5001032, 1, 200.0, 10, 3,540
 10331,C977,1011,2001-04-10, 5001183, 1, 24.99, 5, 4,94.96
 10332,C977,1005,2001-04-10, 5001183, 2, 26.99, 20, 3,64.78
 10333,C79548,1048,2001-04-13, 5001589, 1, 104.49, 5, 2,198.53
 10334,C79548,1004,2001-04-13, 5001589, 2, 59.99, 15, 3,152.97
 10335,C79548,1052,2001-04-13, 5001589, 3, 107.96, 15, 1,91.77
 10336,C4273,1041,2001-04-15, 5001558, 1, 28.94, 15, 4,98.4
 10337,C70246,1045,2001-04-15, 5000517, 1, 99.99, 15, 3,254.97
 10338,C95997,1052,2001-04-15, 5000619, 1, 107.96, 5, 4,410.25
